created_at	id	text	source	user	is_quote_status	retweet_count	favorite_count	entities	favorited	retweeted	filter_level
Fri Jun 02 00:04:00 +0000 2017	870430762255953920	Hey, look - I found my social anxiety again. Was wondering where that went.	u003ca href=http://tapbots.com/software/tweetbot/mac rel=nofollowu003eTweetbot for Macu003c/au003e	682583	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:04:08 +0000 2017	870430796485726208	I'm glad I understand what it is now tho. I used to go through anxiety attacks &amp; be confused &amp; make it worse.	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	229924764	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:05:05 +0000 2017	870431037456879616	RT @humansofny: u201cI donu2019t think Iu2019m going to miss eighth grade. Itu2019s been a tough year. A lot of my friends are struggling with depru2026 	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	1010610270	False	0	0	{'hashtags': [], 'urls': [{'url': '', 'expanded_url': None, 'indices': [133, 133]}], 'user_mentions': [{'screen_name': 'humansofny', 'name': 'Brandon Stanton', 'id': 237548529, 'id_str': '237548529', 'indices': [3, 14]}], 'symbols': []}	False	False	low
Fri Jun 02 00:14:51 +0000 2017	870433493569855488	RT @SpudSays: Not shocked by ignorant uninformed and uneducated comments about people with Mental Health issues#wehavealongwaytogo	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	767033396	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'SpudSays', 'name': 'Danny Frawley', 'id': 763428614, 'id_str': '763428614', 'indices': [3, 12]}], 'symbols': []}	False	False	low
Fri Jun 02 00:14:51 +0000 2017	870433494790529024	it is feeling like a rough mental health evening. praying for the sister mamas who are up with babies.	u003ca href=http://twitter.com/download/android rel=nofollowu003eTwitter for Androidu003c/au003e	38459352	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:14:51 +0000 2017	870433495725637632	RT @HolyoakeWA: Join the @Mind__Matters Showcase &amp; improve support for students experiencing mental health issuesu2026 	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	196063263	False	0	0	{'hashtags': [], 'urls': [{'url': '', 'expanded_url': None, 'indices': [119, 119]}], 'user_mentions': [{'screen_name': 'HolyoakeWA', 'name': 'Holyoake', 'id': 389297384, 'id_str': '389297384', 'indices': [3, 14]}, {'screen_name': 'Mind__Matters', 'name': 'MindMatters', 'id': 166300783, 'id_str': '166300783', 'indices': [25, 39]}], 'symbols': []}	False	False	low
Fri Jun 02 00:14:52 +0000 2017	870433496182906880	...the only way we're going to get used to, you know, talking about things like depression.	u003ca href=http://twitter.com rel=nofollowu003eTwitter Web Clientu003c/au003e	90746363	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:14:54 +0000 2017	870433505955676161	@sulekina or just depression!	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	3362022226	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'sulekina', 'name': 'goat herder', 'id': 464411579, 'id_str': '464411579', 'indices': [0, 9]}], 'symbols': []}	False	False	low
Fri Jun 02 00:14:55 +0000 2017	870433511228006401	Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...	u003ca href=http://yh3887n6h5.com rel=nofollowu003emc09aprz ruhgqpnwu003c/au003e	842279415388209152	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:14:56 +0000 2017	870433514335895552	@walkingontravel With anxiety and difficulty. (Our senior travel advisor wrote about this last year.) https://t.co/LNsvt3iiRP	u003ca href=http://twitter.com/download/android rel=nofollowu003eTwitter for Androidu003c/au003e	19340529	False	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/LNsvt3iiRP', 'expanded_url': 'https://outpostmagazine.com/how-to-travel-with-your-pet/', 'display_url': 'outpostmagazine.com/how-to-travel-u2026', 'indices': [102, 125]}], 'user_mentions': [{'screen_name': 'walkingontravel', 'name': 'Keryn Means', 'id': 270695760, 'id_str': '270695760', 'indices': [0, 16]}], 'symbols': []}	False	False	low
Fri Jun 02 00:14:57 +0000 2017	870433519209730050	RT @humansofny: u201cI donu2019t think Iu2019m going to miss eighth grade. Itu2019s been a tough year. A lot of my friends are struggling with depru2026 	u003ca href=http://twitter.com/download/android rel=nofollowu003eTwitter for Androidu003c/au003e	822699372	False	0	0	{'hashtags': [], 'urls': [{'url': '', 'expanded_url': None, 'indices': [133, 133]}], 'user_mentions': [{'screen_name': 'humansofny', 'name': 'Brandon Stanton', 'id': 237548529, 'id_str': '237548529', 'indices': [3, 14]}], 'symbols': []}	False	False	low
Fri Jun 02 00:14:57 +0000 2017	870433519587270656	RT @BrittApplegate: Listen, a job can lead to depression, anxiety, all of that. Your health comes first. #NotAlwaysWorthIt https://t.co/3osu2026	u003ca href=http://twitter.com rel=nofollowu003eTwitter Web Clientu003c/au003e	453376212	True	0	0	{'hashtags': [{'text': 'NotAlwaysWorthIt', 'indices': [105, 122]}], 'urls': [], 'user_mentions': [{'screen_name': 'BrittApplegate', 'name': 'Brittany Applegate', 'id': 157447590, 'id_str': '157447590', 'indices': [3, 18]}], 'symbols': []}	False	False	low
Fri Jun 02 00:14:58 +0000 2017	870433521633984512	RT @RTFFacts: According to studies, high-anxiety people are more likely to make bad decisions because they tend to catastrophize uncertainu2026	u003ca href=http://twitter.com/download/android rel=nofollowu003eTwitter for Androidu003c/au003e	821816644632793088	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'RTFFacts', 'name': 'Read The F*ing Facts', 'id': 2152741188, 'id_str': '2152741188', 'indices': [3, 12]}], 'symbols': []}	False	False	low
Fri Jun 02 00:05:07 +0000 2017	870431045069438976	@chrisbrown  Anxiety to watch this documentary. Just like me, Team Breezy expects him to pass the Brazil ud83cudde7ud83cuddf7u2764 https://t.co/DGassLUnx4	u003ca href=http://twitter.com/download/android rel=nofollowu003eTwitter for Androidu003c/au003e	1250304822	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'chrisbrown', 'name': 'Chris Brown', 'id': 119509520, 'id_str': '119509520', 'indices': [0, 11]}], 'symbols': [], 'media': [{'id': 870431010336505856, 'id_str': '870431010336505856', 'indices': [109, 132], 'media_url': 'http://pbs.twimg.com/media/DBRkZGSXgAA9ocs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBRkZGSXgAA9ocs.jpg', 'url': 'https://t.co/DGassLUnx4', 'display_url': 'pic.twitter.com/DGassLUnx4', 'expanded_url': 'https://twitter.com/AmandhaaPaulla/status/870431045069438976/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 487, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 859, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 859, 'resize': 'fit'}}}]}	False	False	low
Fri Jun 02 00:14:59 +0000 2017	870433528277864448	RT @humansofny: u201cI donu2019t think Iu2019m going to miss eighth grade. Itu2019s been a tough year. A lot of my friends are struggling with depru2026 	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	160671435	False	0	0	{'hashtags': [], 'urls': [{'url': '', 'expanded_url': None, 'indices': [133, 133]}], 'user_mentions': [{'screen_name': 'humansofny', 'name': 'Brandon Stanton', 'id': 237548529, 'id_str': '237548529', 'indices': [3, 14]}], 'symbols': []}	False	False	low
Fri Jun 02 00:15:00 +0000 2017	870433529796206592	How taking care of your gut bacteria could improve your anxiety https://t.co/YTzhrr5CwZ via @foundmyfitness	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	548817678	False	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/YTzhrr5CwZ', 'expanded_url': 'http://www.ibtimes.co.uk/how-taking-care-your-gut-bacteria-could-improve-your-anxiety-1622732', 'display_url': 'ibtimes.co.uk/how-taking-caru2026', 'indices': [64, 87]}], 'user_mentions': [{'screen_name': 'foundmyfitness', 'name': 'Dr. Rhonda Patrick', 'id': 66590132, 'id_str': '66590132', 'indices': [92, 107]}], 'symbols': []}	False	False	low
Fri Jun 02 00:15:00 +0000 2017	870433531796881409	still blaming the Russians-  LOCK HER UP in a mental health ward!	u003ca href=http://twitter.com rel=nofollowu003eTwitter Web Clientu003c/au003e	787259755274395648	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:00 +0000 2017	870433531582980101	Depression is caused by depression and cured by happiness	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	720162119166124032	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:01 +0000 2017	870433534158266369	Yup https://t.co/wlRyjL3KLP	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	1007516658	True	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/wlRyjL3KLP', 'expanded_url': 'https://twitter.com/pressure/status/870400895866912768', 'display_url': 'twitter.com/pressure/statuu2026', 'indices': [4, 27]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:01 +0000 2017	870433536188219392	Mine isn't the case https://t.co/nSPfqOjmFc	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	2865781802	True	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/nSPfqOjmFc', 'expanded_url': 'https://twitter.com/fantasyfinale/status/870431949298556928', 'display_url': 'twitter.com/fantasyfinale/u2026', 'indices': [20, 43]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:01 +0000 2017	870433536649678848	RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and sociu2026 	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	2726864655	False	0	0	{'hashtags': [], 'urls': [{'url': '', 'expanded_url': None, 'indices': [132, 132]}], 'user_mentions': [{'screen_name': 'GIRLposts', 'name': 'Common White Girl', 'id': 132774626, 'id_str': '132774626', 'indices': [3, 13]}], 'symbols': []}	False	False	low
Fri Jun 02 00:15:01 +0000 2017	870433537819897856	RT @LyndaMFiller: HIgh Anxiety; Exotic Places #mystery #suspense #IARTG #RRBC #novellas #Kindle u00a0https://t.co/02m8Im6cDd https://t.co/GUxVJu2026	u003ca href=https://sierrakummings.wordpress.com/ rel=nofollowu003eSierrabot1u003c/au003e	3102592241	False	0	0	{'hashtags': [{'text': 'mystery', 'indices': [46, 54]}, {'text': 'suspense', 'indices': [55, 64]}, {'text': 'IARTG', 'indices': [65, 71]}, {'text': 'RRBC', 'indices': [72, 77]}, {'text': 'novellas', 'indices': [78, 87]}, {'text': 'Kindle', 'indices': [88, 95]}], 'urls': [{'url': 'https://t.co/02m8Im6cDd', 'expanded_url': 'https://goo.gl/7NhzBM', 'display_url': 'goo.gl/7NhzBM', 'indices': [97, 120]}], 'user_mentions': [{'screen_name': 'LyndaMFiller', 'name': 'Lynda Filler, Author', 'id': 27603793, 'id_str': '27603793', 'indices': [3, 16]}], 'symbols': []}	False	False	low
Fri Jun 02 00:15:02 +0000 2017	870433540197933056	RT @_RedTyneside: I feel more contained, and at peace. After ten days of brutal, crushing anxiety, something changed. I'm unwell, but feelu2026	u003ca href=http://twitter.com/#!/download/ipad rel=nofollowu003eTwitter for iPadu003c/au003e	48673284	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': '_RedTyneside', 'name': 'RedTyneside', 'id': 2331625888, 'id_str': '2331625888', 'indices': [3, 16]}], 'symbols': []}	False	False	low
Fri Jun 02 00:15:03 +0000 2017	870433542861234176	RT @bloodyymary_: my anxiety is going insane, i'm sooooo sleepy, i feel so fucking ugly, not ready for work	u003ca href=http://twitter.com/download/android rel=nofollowu003eTwitter for Androidu003c/au003e	613273218	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'bloodyymary_', 'name': 'maria', 'id': 2594024714, 'id_str': '2594024714', 'indices': [3, 16]}], 'symbols': []}	False	False	low
Fri Jun 02 00:05:07 +0000 2017	870431046252191744	RT @DaiDai_TheGoon: men are so trash. this the reason i get hella anxiety walking through groups of guys. y'all like some damn vultures httu2026	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	2177166281	True	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'DaiDai_TheGoon', 'name': 'lil happy dai', 'id': 809981796452536321, 'id_str': '809981796452536321', 'indices': [3, 18]}], 'symbols': []}	False	False	low
Fri Jun 02 00:15:03 +0000 2017	870433543926812672	RT @humansofny: u201cI donu2019t think Iu2019m going to miss eighth grade. Itu2019s been a tough year. A lot of my friends are struggling with depru2026 	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	276532425	False	0	0	{'hashtags': [], 'urls': [{'url': '', 'expanded_url': None, 'indices': [133, 133]}], 'user_mentions': [{'screen_name': 'humansofny', 'name': 'Brandon Stanton', 'id': 237548529, 'id_str': '237548529', 'indices': [3, 14]}], 'symbols': []}	False	False	low
Fri Jun 02 00:15:04 +0000 2017	870433546929700864	RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator httu2026	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	828323640533979137	True	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'AdrianXpression', 'name': 'The Librarian', 'id': 546472520, 'id_str': '546472520', 'indices': [3, 19]}], 'symbols': []}	False	False	low
Fri Jun 02 00:15:02 +0000 2017	870433540873363456	Still Here.   #confession #mentalhealth #depression #surival   https://t.co/sncWndyCVn https://t.co/ynj9grzUay	u003ca href=http://bufferapp.com rel=nofollowu003eBufferu003c/au003e	20134951	False	0	0	{'hashtags': [{'text': 'confession', 'indices': [14, 25]}, {'text': 'mentalhealth', 'indices': [26, 39]}, {'text': 'depression', 'indices': [40, 51]}, {'text': 'surival', 'indices': [52, 60]}], 'urls': [{'url': 'https://t.co/sncWndyCVn', 'expanded_url': 'http://buff.ly/2rqnBxj', 'display_url': 'buff.ly/2rqnBxj', 'indices': [63, 86]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 870433536435777536, 'id_str': '870433536435777536', 'indices': [87, 110], 'media_url': 'http://pbs.twimg.com/media/DBRmsIvXcAA2AfH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBRmsIvXcAA2AfH.jpg', 'url': 'https://t.co/ynj9grzUay', 'display_url': 'pic.twitter.com/ynj9grzUay', 'expanded_url': 'https://twitter.com/jvlpoet/status/870433540873363456/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1004, 'resize': 'fit'}, 'small': {'w': 680, 'h': 333, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 588, 'resize': 'fit'}}}]}	False	False	low
Fri Jun 02 00:15:04 +0000 2017	870433548012048389	RT @fit_with_hips: RT if youre vegan and dont have deficiencies https://t.co/2L1PRcodW1	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	716012575406891008	True	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/2L1PRcodW1', 'expanded_url': 'https://twitter.com/LoTomlean/status/870085624040112128', 'display_url': 'twitter.com/LoTomlean/statu2026', 'indices': [64, 87]}], 'user_mentions': [{'screen_name': 'fit_with_hips', 'name': 'clarinet  u24cb', 'id': 1096224391, 'id_str': '1096224391', 'indices': [3, 17]}], 'symbols': []}	False	False	low
Fri Jun 02 00:15:05 +0000 2017	870433554420903937	Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/HJyUWjwsUh	u003ca href=http://www.hootsuite.com rel=nofollowu003eHootsuiteu003c/au003e	28623166	False	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/HJyUWjwsUh', 'expanded_url': 'http://mnhne.ws/2qFIW4B', 'display_url': 'mnhne.ws/2qFIW4B', 'indices': [61, 84]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:06 +0000 2017	870433554945146880	Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/ppz3648uwZ	u003ca href=http://www.hootsuite.com rel=nofollowu003eHootsuiteu003c/au003e	22736351	False	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/ppz3648uwZ', 'expanded_url': 'http://htrne.ws/2ssSOir', 'display_url': 'htrne.ws/2ssSOir', 'indices': [61, 84]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:06 +0000 2017	870433554844573696	Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/j20urmejIE	u003ca href=http://www.hootsuite.com rel=nofollowu003eHootsuiteu003c/au003e	16796483	False	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/j20urmejIE', 'expanded_url': 'http://post.cr/2qKAEaU', 'display_url': 'post.cr/2qKAEaU', 'indices': [61, 84]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:06 +0000 2017	870433555855413249	Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/H8kE0vywId	u003ca href=http://www.hootsuite.com rel=nofollowu003eHootsuiteu003c/au003e	76453806	False	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/H8kE0vywId', 'expanded_url': 'http://fondul.ac/2rphut7', 'display_url': 'fondul.ac/2rphut7', 'indices': [61, 84]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:06 +0000 2017	870433555951824896	Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/WmN0qi53Hv	u003ca href=http://www.hootsuite.com rel=nofollowu003eHootsuiteu003c/au003e	18730191	False	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/WmN0qi53Hv', 'expanded_url': 'http://gbpg.net/2rg9RGJ', 'display_url': 'gbpg.net/2rg9RGJ', 'indices': [61, 84]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:07 +0000 2017	870433559735152641	Fellow Anxiety suffers. Listen up! #anxiety How to Calm Our Anxious Selves | World of Psychologyu2026 https://t.co/84ao4FSxXd	u003ca href=http://www.crowdfireapp.com rel=nofollowu003eCrowdfire - Go Bigu003c/au003e	37134946	False	0	0	{'hashtags': [{'text': 'anxiety', 'indices': [35, 43]}], 'urls': [{'url': 'https://t.co/84ao4FSxXd', 'expanded_url': 'https://twitter.com/i/web/status/870433559735152641', 'display_url': 'twitter.com/i/web/status/8u2026', 'indices': [98, 121]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:05:08 +0000 2017	870431046784999427	RT @AnEndToSuicide: Dear parents,  Mental health &gt; Grades.  Dear schools,  Mental health &gt; Grades.  Dear society,   Mental health &gt; Grades.	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	467987276	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'AnEndToSuicide', 'name': "YOU'RE NOT A BOTHER!", 'id': 2464860319, 'id_str': '2464860319', 'indices': [3, 18]}], 'symbols': []}	False	False	low
Fri Jun 02 00:15:08 +0000 2017	870433565724426241	How to cope with anxiety - https://t.co/qNuSkBMTRw	u003ca href=http://www.nextscripts.com rel=nofollowu003eexemen23u003c/au003e	835925003900076032	False	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/qNuSkBMTRw', 'expanded_url': 'http://wp.me/p8z61e-lI', 'display_url': 'wp.me/p8z61e-lI', 'indices': [27, 50]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:09 +0000 2017	870433568253595648	RT @poopoonga: I feel the SC should order an assessment of mental health status for all  the honourable judges .they seem to be extremelyu2026	u003ca href=http://twitter.com/download/android rel=nofollowu003eTwitter for Androidu003c/au003e	279011411	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'poopoonga', 'name': 'Poongulali', 'id': 241621321, 'id_str': '241621321', 'indices': [3, 13]}], 'symbols': []}	False	False	low
Fri Jun 02 00:15:09 +0000 2017	870433569163931648	Donu2019t neglect your mental health. In honor of #MentalHealthMonth, check out these 5 easy ways to destress. https://t.co/qD1P9RqWlN @AACOMGR	u003ca href=http://www.hootsuite.com rel=nofollowu003eHootsuiteu003c/au003e	753755481462697984	False	0	0	{'hashtags': [{'text': 'MentalHealthMonth', 'indices': [46, 64]}], 'urls': [], 'user_mentions': [{'screen_name': 'AACOMGR', 'name': 'AACOM GR', 'id': 546317742, 'id_str': '546317742', 'indices': [131, 139]}], 'symbols': [], 'media': [{'id': 869254561940164609, 'id_str': '869254561940164609', 'indices': [107, 130], 'media_url': 'http://pbs.twimg.com/media/DBA2ayfU0AEZgmv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBA2ayfU0AEZgmv.jpg', 'url': 'https://t.co/qD1P9RqWlN', 'display_url': 'pic.twitter.com/qD1P9RqWlN', 'expanded_url': 'https://twitter.com/AACOMGR/status/869254564809232386/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 768, 'h': 384, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'large': {'w': 768, 'h': 384, 'resize': 'fit'}}, 'source_status_id': 869254564809232386, 'source_status_id_str': '869254564809232386', 'source_user_id': 546317742, 'source_user_id_str': '546317742'}]}	False	False	low
Fri Jun 02 00:15:09 +0000 2017	870433569948266496	Emotionally: #TigersEye alleviates #depression and uplifts moods.  https://t.co/eoWaEqIIE6	u003ca href=http://www.hootsuite.com rel=nofollowu003eHootsuiteu003c/au003e	14253088	False	0	0	{'hashtags': [{'text': 'TigersEye', 'indices': [13, 23]}, {'text': 'depression', 'indices': [35, 46]}], 'urls': [{'url': 'https://t.co/eoWaEqIIE6', 'expanded_url': 'http://ow.ly/veGp305UcHQ', 'display_url': 'ow.ly/veGp305UcHQ', 'indices': [67, 90]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:09 +0000 2017	870433571059548160	[ub9d8ub2f4] - uc5c4uc0b4 9. ud2b8ub984, uc18duc2f8uac1c,ud0dcuc5f4 uc640uc6b0! - https://t.co/6b6LOZtF11	u003ca href=http://www.ttbird.co.kr rel=nofollowu003eMaru_Appu003c/au003e	3553959854	False	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/6b6LOZtF11', 'expanded_url': 'http://www.momcung.co.kr/bbs/board.php?bo_table=depression&wr_id=221', 'display_url': 'momcung.co.kr/bbs/board.php?u2026', 'indices': [30, 53]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:10 +0000 2017	870433571864850432	Performance Anxiety + How to Deal With It - https://t.co/W5oWpZuxIM	u003ca href=http://klout.com rel=nofollowu003ePost with Kloutu003c/au003e	3735069013	False	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/W5oWpZuxIM', 'expanded_url': 'http://klou.tt/19orw93z7hvp', 'display_url': 'klou.tt/19orw93z7hvp', 'indices': [44, 67]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:10 +0000 2017	870433573072973824	Ignoring mental health has a cost extending far beyond bad publicity and unhappy employees. https://t.co/qqJxnKIY9c	u003ca href=http://www.hootsuite.com rel=nofollowu003eHootsuiteu003c/au003e	2333872598	False	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/qqJxnKIY9c', 'expanded_url': 'http://ow.ly/zbMQ30c2HEQ', 'display_url': 'ow.ly/zbMQ30c2HEQ', 'indices': [92, 115]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:10 +0000 2017	870433574952067073	Yoga for seniors is beneficial for those who wish to maintain and improve physical and mental health https://t.co/eHjiBurU6p	u003ca href=http://www.hootsuite.com rel=nofollowu003eHootsuiteu003c/au003e	40896178	False	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/eHjiBurU6p', 'expanded_url': 'http://ow.ly/KKDli', 'display_url': 'ow.ly/KKDli', 'indices': [101, 124]}], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:15:11 +0000 2017	870433578034880513	im watching parks and recs and its the episode where ben is like, Depression Creating and jobless and. yeah https://t.co/CgD1uW8Mmz	u003ca href=http://twitter.com rel=nofollowu003eTwitter Web Clientu003c/au003e	1352800052	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 870433192813133824, 'id_str': '870433192813133824', 'indices': [108, 131], 'media_url': 'http://pbs.twimg.com/media/DBRmYIpWAAA5bKg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBRmYIpWAAA5bKg.jpg', 'url': 'https://t.co/CgD1uW8Mmz', 'display_url': 'pic.twitter.com/CgD1uW8Mmz', 'expanded_url': 'https://twitter.com/Sacalow/status/870433578034880513/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 388, 'h': 160, 'resize': 'fit'}, 'small': {'w': 388, 'h': 160, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 388, 'h': 160, 'resize': 'fit'}}}]}	False	False	low
Fri Jun 02 00:15:11 +0000 2017	870433578387202048	depression	u003ca href=http://www.example.com/ rel=nofollowu003enovalillies botu003c/au003e	849019307270918144	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}	False	False	low
Fri Jun 02 00:05:08 +0000 2017	870431047447584768	RT @JediASU: ASU saved my life. Literally. Helped me recognize my depression, to get help, to be successful, to graduate. Foreveu2026 	u003ca href=http://twitter.com/download/iphone rel=nofollowu003eTwitter for iPhoneu003c/au003e	2896862701	True	0	0	{'hashtags': [], 'urls': [{'url': '', 'expanded_url': None, 'indices': [130, 130]}], 'user_mentions': [{'screen_name': 'JediASU', 'name': 'Jedi ASU', 'id': 118951551, 'id_str': '118951551', 'indices': [3, 11]}], 'symbols': []}	False	False	low
Fri Jun 02 00:15:12 +0000 2017	870433580593197056	RT @NinthWardJawn: me as my mental health continues to decline and my depression and anxiety cloud my judgment and decision making. https:/u2026	u003ca href=http://twitter.com rel=nofollowu003eTwitter Web Clientu003c/au003e	98944187	False	0	0	{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'NinthWardJawn', 'name': '504ud83cudf52', 'id': 98944187, 'id_str': '98944187', 'indices': [3, 17]}], 'symbols': []}	False	False	low
Fri Jun 02 00:15:11 +0000 2017	870433578039091200	*New Post* My Thoughts On Netflix  13 Reasons Why as a mental health sufferer and former bullied teen!u2026 https://t.co/2FZMGC3rpC	u003ca href=https://www.socialoomph.com rel=nofollowu003eSocialOomphu003c/au003e	389578779	False	0	0	{'hashtags': [], 'urls': [{'url': 'https://t.co/2FZMGC3rpC', 'expanded_url': 'https://twitter.com/i/web/status/870433578039091200', 'display_url': 'twitter.com/i/web/status/8u2026', 'indices': [106, 129]}], 'user_mentions': [], 'symbols': []}	False	False	low
